StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceCategory,AttendanceBucket,StudyHoursBucket,StressBucket
16,61,1,Unknown,0,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,0,Unknown,Female,23,Auditory,Unknown,1,51,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,0,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,2,Unknown,1,Unknown,Female,23,Auditory,Unknown,1,51,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,2,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,1,Unknown,Female,23,Auditory,Unknown,1,51,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,0,Unknown,Female,23,Auditory,Unknown,1,51,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,1,Unknown,0,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,0,Unknown,1,Unknown,Female,23,Auditory,Unknown,1,51,65,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,61,0,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,0,91,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
11,96,2,Unknown,2,Unknown,Male,22,Auditory,Unknown,0,50,74,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,2,Unknown,Male,27,Reading/Writing,Unknown,0,100,82,Unknown,1,1,High,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,2,Unknown,Male,18,Auditory,Unknown,0,88,98,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,2,Unknown,Male,27,Kinesthetic,Unknown,0,53,67,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,2,Unknown,Male,27,Kinesthetic,Unknown,0,81,44,Unknown,1,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,50,74,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,0,100,82,Unknown,1,1,High,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,1,Unknown,Male,18,Auditory,Unknown,0,88,98,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,53,67,Unknown,0,2,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
11,96,2,Unknown,1,Unknown,Male,27,Kinesthetic,Unknown,0,81,44,Unknown,1,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
9,69,1,Unknown,2,Unknown,Female,28,Visual,Unknown,0,83,64,Unknown,2,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
9,69,1,Unknown,2,Unknown,Female,21,Reading/Writing,Unknown,0,58,64,Unknown,2,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
10,97,2,Unknown,2,Unknown,Female,24,Reading/Writing,Unknown,1,63,42,Unknown,1,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
10,97,2,Unknown,2,Unknown,Female,24,Auditory,Unknown,1,66,75,Unknown,0,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
10,97,1,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,1,63,42,Unknown,1,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
10,97,1,Unknown,1,Unknown,Female,24,Auditory,Unknown,1,66,75,Unknown,0,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
30,72,0,Unknown,1,Unknown,Male,20,Kinesthetic,Unknown,1,78,50,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
30,72,1,Unknown,1,Unknown,Male,20,Kinesthetic,Unknown,1,78,50,Unknown,0,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
7,92,1,Unknown,2,Unknown,Male,18,Kinesthetic,Unknown,1,58,91,Unknown,2,0,High,Excellent (>=90%),Low (1–9 hrs),Low
19,65,2,Unknown,0,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,2,Unknown,1,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,2,Unknown,1,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,1,Unknown,0,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,0,Unknown,2,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,2,Unknown,0,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,2,Unknown,1,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,65,2,Unknown,1,Unknown,Female,18,Kinesthetic,Unknown,1,75,60,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
24,87,1,Unknown,2,Unknown,Male,24,Kinesthetic,Unknown,1,77,87,Unknown,0,0,High,Good (75–89%),Intensive (>=20 hrs),Low
24,87,1,Unknown,2,Unknown,Male,27,Auditory,Unknown,0,98,47,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
24,87,1,Unknown,2,Unknown,Male,25,Auditory,Unknown,1,74,40,Unknown,2,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
26,99,1,Unknown,2,Unknown,Male,20,Auditory,Unknown,1,73,40,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
26,99,1,Unknown,2,Unknown,Male,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
26,99,1,Unknown,1,Unknown,Male,20,Auditory,Unknown,1,73,40,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
26,99,1,Unknown,1,Unknown,Male,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
26,99,2,Unknown,1,Unknown,Male,20,Auditory,Unknown,1,73,40,Unknown,2,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
26,99,2,Unknown,1,Unknown,Male,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,1,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,72,61,Unknown,1,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,1,Unknown,1,Unknown,Female,25,Auditory,Unknown,1,73,72,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,89,68,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,1,Unknown,1,Unknown,Female,20,Reading/Writing,Unknown,0,79,48,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,2,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,72,61,Unknown,1,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,2,Unknown,1,Unknown,Female,25,Auditory,Unknown,1,73,72,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,2,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,89,68,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,2,Unknown,1,Unknown,Female,20,Reading/Writing,Unknown,0,79,48,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,0,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,72,61,Unknown,1,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,0,Unknown,1,Unknown,Female,25,Auditory,Unknown,1,73,72,Unknown,1,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,0,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,0,89,68,Unknown,2,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
21,92,0,Unknown,1,Unknown,Female,20,Reading/Writing,Unknown,0,79,48,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
20,68,1,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,75,54,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,68,2,Unknown,2,Unknown,Male,29,Auditory,Unknown,1,75,54,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,68,0,Unknown,0,Unknown,Male,29,Auditory,Unknown,1,75,54,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,68,0,Unknown,1,Unknown,Male,29,Auditory,Unknown,1,75,54,Unknown,2,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
9,73,0,Unknown,1,Unknown,Male,21,Auditory,Unknown,1,85,89,Unknown,1,0,High,Moderate (60–74%),Low (1–9 hrs),Low
9,73,0,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,90,64,Unknown,2,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
9,73,0,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,0,65,56,Unknown,0,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
9,73,1,Unknown,0,Unknown,Male,21,Auditory,Unknown,1,85,89,Unknown,1,0,High,Moderate (60–74%),Low (1–9 hrs),Low
9,73,1,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,90,64,Unknown,2,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
9,73,1,Unknown,0,Unknown,Male,25,Reading/Writing,Unknown,0,65,56,Unknown,0,2,Medium,Moderate (60–74%),Low (1–9 hrs),Low
28,91,1,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,50,52,Unknown,0,3,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
28,91,1,Unknown,1,Unknown,Female,19,Visual,Unknown,0,73,94,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
15,73,1,Unknown,2,Unknown,Female,27,Kinesthetic,Unknown,0,72,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,1,Unknown,2,Unknown,Female,20,Kinesthetic,Unknown,1,80,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,2,Unknown,1,Unknown,Female,27,Kinesthetic,Unknown,0,72,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,2,Unknown,1,Unknown,Female,20,Kinesthetic,Unknown,1,80,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,1,Unknown,1,Unknown,Female,27,Kinesthetic,Unknown,0,72,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,1,Unknown,1,Unknown,Female,20,Kinesthetic,Unknown,1,80,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,1,Unknown,2,Unknown,Female,27,Kinesthetic,Unknown,0,72,76,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,73,1,Unknown,2,Unknown,Female,20,Kinesthetic,Unknown,1,80,61,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
13,79,0,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,69,61,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
13,79,2,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,69,61,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
13,79,2,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,69,61,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
13,79,1,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,69,61,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
26,73,1,Unknown,0,Unknown,Female,28,Auditory,Unknown,1,80,77,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
26,73,1,Unknown,0,Unknown,Female,24,Visual,Unknown,1,99,50,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
26,73,1,Unknown,2,Unknown,Female,28,Auditory,Unknown,1,80,77,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
26,73,1,Unknown,2,Unknown,Female,24,Visual,Unknown,1,99,50,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
28,66,2,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,0,83,81,Unknown,0,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
28,66,2,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,0,100,68,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
28,66,0,Unknown,1,Unknown,Female,21,Kinesthetic,Unknown,0,83,81,Unknown,0,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
28,66,0,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,0,100,68,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,1,Unknown,Male,22,Kinesthetic,Unknown,0,75,56,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,1,Unknown,Male,24,Visual,Unknown,1,51,77,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,1,Unknown,Male,18,Reading/Writing,Unknown,1,89,63,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,0,Unknown,Male,22,Kinesthetic,Unknown,0,75,56,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,0,Unknown,Male,24,Visual,Unknown,1,51,77,Unknown,2,1,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
25,62,1,Unknown,0,Unknown,Male,18,Reading/Writing,Unknown,1,89,63,Unknown,0,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
13,95,1,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,0,62,78,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,1,Unknown,1,Unknown,Female,27,Kinesthetic,Unknown,1,59,83,Unknown,2,1,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,1,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,78,97,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,1,Unknown,Female,24,Reading/Writing,Unknown,0,62,78,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,1,Unknown,Female,27,Kinesthetic,Unknown,1,59,83,Unknown,2,1,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,1,Unknown,Female,28,Reading/Writing,Unknown,0,78,97,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,0,Unknown,Female,24,Reading/Writing,Unknown,0,62,78,Unknown,2,1,Medium,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,0,Unknown,Female,27,Kinesthetic,Unknown,1,59,83,Unknown,2,1,High,Excellent (>=90%),Moderate (10–19 hrs),Low
13,95,2,Unknown,0,Unknown,Female,28,Reading/Writing,Unknown,0,78,97,Unknown,0,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
19,87,2,Unknown,0,Unknown,Male,20,Visual,Unknown,1,80,91,Unknown,0,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,2,Unknown,0,Unknown,Male,18,Auditory,Unknown,1,67,98,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,2,Unknown,2,Unknown,Male,20,Visual,Unknown,1,80,91,Unknown,0,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,2,Unknown,2,Unknown,Male,18,Auditory,Unknown,1,67,98,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,2,Unknown,1,Unknown,Male,20,Visual,Unknown,1,80,91,Unknown,0,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,2,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,67,98,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,1,Unknown,2,Unknown,Male,20,Visual,Unknown,1,80,91,Unknown,0,0,High,Good (75–89%),Moderate (10–19 hrs),Low
19,87,1,Unknown,2,Unknown,Male,18,Auditory,Unknown,1,67,98,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
18,87,0,Unknown,2,Unknown,Female,19,Reading/Writing,Unknown,1,91,69,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
18,87,1,Unknown,0,Unknown,Female,19,Reading/Writing,Unknown,1,91,69,Unknown,1,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
25,98,1,Unknown,1,Unknown,Female,18,Reading/Writing,Unknown,0,89,98,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
25,98,2,Unknown,1,Unknown,Female,18,Reading/Writing,Unknown,0,89,98,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
25,98,0,Unknown,1,Unknown,Female,18,Reading/Writing,Unknown,0,89,98,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
28,93,2,Unknown,1,Unknown,Female,24,Visual,Unknown,1,60,50,Unknown,2,3,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
28,93,2,Unknown,1,Unknown,Female,26,Auditory,Unknown,0,58,62,Unknown,1,2,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
17,79,1,Unknown,0,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,0,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,0,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,0,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,0,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,0,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,26,Auditory,Unknown,1,74,45,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,20,Visual,Unknown,0,93,81,Unknown,0,1,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,29,Reading/Writing,Unknown,0,71,43,Unknown,2,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Female,25,Visual,Unknown,1,83,41,Unknown,1,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
10,72,0,Unknown,1,Unknown,Female,21,Auditory,Unknown,1,56,79,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
10,72,0,Unknown,1,Unknown,Female,29,Visual,Unknown,1,97,58,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
10,72,0,Unknown,1,Unknown,Female,18,Reading/Writing,Unknown,1,85,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
10,72,0,Unknown,1,Unknown,Female,21,Visual,Unknown,1,80,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
10,72,0,Unknown,1,Unknown,Female,21,Auditory,Unknown,0,96,85,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Auditory,Unknown,0,68,80,Unknown,2,1,High,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,90,68,Unknown,0,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,0,79,89,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Auditory,Unknown,0,68,80,Unknown,2,1,High,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,90,68,Unknown,0,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,0,79,89,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Auditory,Unknown,0,68,80,Unknown,2,1,High,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,90,68,Unknown,0,2,Medium,Good (75–89%),Intensive (>=20 hrs),Low
30,77,0,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,0,79,89,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
16,64,1,Unknown,2,Unknown,Male,23,Reading/Writing,Unknown,1,69,67,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,2,Unknown,Male,25,Visual,Unknown,1,72,91,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,2,Unknown,Male,29,Auditory,Unknown,0,98,84,Unknown,2,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,2,Unknown,Male,29,Kinesthetic,Unknown,1,56,62,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,2,Unknown,Male,24,Visual,Unknown,1,51,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,2,Unknown,Male,29,Visual,Unknown,0,61,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,1,69,67,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,25,Visual,Unknown,1,72,91,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,29,Auditory,Unknown,0,98,84,Unknown,2,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,56,62,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,24,Visual,Unknown,1,51,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,0,Unknown,1,Unknown,Male,29,Visual,Unknown,0,61,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,1,69,67,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,25,Visual,Unknown,1,72,91,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,29,Auditory,Unknown,0,98,84,Unknown,2,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,29,Kinesthetic,Unknown,1,56,62,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,24,Visual,Unknown,1,51,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,1,Unknown,1,Unknown,Male,29,Visual,Unknown,0,61,56,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,64,2,Unknown,1,Unknown,Male,23,Reading/Writing,Unknown,1,69,67,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
